일자,거래처,배색번호,품명,색상,호기,투입량,WIDTH,투입량.1,승온속도,평균염색온도,온도표준편차,염색시간(분),냉각속도,Water,투입량.2,온도,width(Inch),RPM,합격량(Y),불량수량,불량률(%)
2025-10-21,(주)선아섬유,2510-0057-0,P50 PL 잠권사2W대(4410,H/YELLOW,RAPID 3호,660,55,660,0.95,90,2.4,30,0.07,540,660,160,57,40,439,0,0
2025-10-21,(주)선아섬유,2510-0058-0,P50 PL 잠권사2W대(4410,GREY,RAPID 18호,871,55,871,0.97,100,6.2,25,1,431,871,160,57,40,598,0,0
2025-10-21,(주)텍스컴,2510-0166-0,N/NC60 PL 2WAY,LE-BP,RAPID 5호,950,48,950,0.9,86,8.3,26,1.28,320.2,950,180,52,55,529,0,0
2025-10-21,K.J CORPORATION,2509-0695-0,시가공,304,RAPID 12호,200,49,200,1.27,129,0.3,30,1.65,96,200,160,55.56266833,25,161,0,0
2025-10-22,(주)선아섬유,2510-0058-0,P50 PL 잠권사2W대(4410,GREY,RAPID 18호,871,55,871,1.18,120,0.8,20,1.57,413,871,160,57,40,598,0,0
2025-10-17,(주)선아섬유,2510-0060-0,P50 PL 잠권사2W대(4410,WHITE,RAPID 3호,849,55,849,1.06,129,1.2,31,1.68,374,849,160,58,35,516,12,2.3
2025-10-22,대현티에프시,2510-0107-0,P75 1/2TW 2W,WHITE,RAPID 3호,1200,56,1200,3.4,130,9.4,30,1.67,348,1200,200,55,35,762,0,0
2025-10-22,대현티에프시,2510-0249-0,P75 1/2TW 2W,HAUTE RED,RAPID 18호,904,56,904,1.19,129,5.4,20,1.84,416,904,200,55,35,568,0,0
2025-10-23,(주)앤디아이,2510-0316-0,NP/P75 PLAIN(CRW,# B/O,RAPID 3호,1469,60,1469,0.5,120,7.1,29,1.62,355,1469,180,59.5,70,1305,0,0
2025-10-23,(주)에스지인터,2510-0211-0,N/C20FD 2/2TW,#2091(#PS),RAPID 18호,855,59,855,0.73,120,0.6,40,4.75,398,855,180,59,50,772,0,0
2025-10-23,(주)지엘텍스,2510-0305-0,N40FD PL고신축2W대(N5136W,OATMEAL,RAPID 12호,302,59,302,1.4,103,4.5,23,1.56,106,302,170,59,55,260,0,0
2025-10-23,대현티에프시,2510-0250-0,P75 1/2TW 2W,WHITE,RAPID 3호,730,56,730,1.14,120,6.5,25,1.83,350,730,200,55,35,484,0,0
2025-10-23,에버텍스,2510-0222-0,P50 PBT (EVT-5200),CREAM,RAPID 12호,300,57,300,1,90,5.4,25,1.11,108,300,160,57,45,195,0,0
2025-10-23,호성무역,2509-0736-0,N1530 OTTM 1W(1024OTTO,PINK,RAPID 4호,769,46,769,0.17,95,0.7,30,0.94,359,769,190,49,80,663,0,0
2025-10-24,(주)에스엠글로벌,2510-0321-0,K-5802(N70 1W),BEIGE,RAPID 18호,805,45,805,1.035,57,5.2,26,0.75,367,805,195,48.5,80,658,0,0
2025-10-27,대현티에프시,2510-0294-0,P20방적사 2/2TW (RE P 20 2/2TW),TNF WHITE,RAPID 3호,601,59,601,1.13,130,8.2,28,1.54,363,601,160,57,35,475,0,0
2025-10-27,호성무역,2509-0357-0,N70/210 TWILL (EONN-1791),BROWN,RAPID 18호,776,56,776,0.6,90,0.3,30,1.4,402,776,170,62,50,565,0,0
2025-10-28,(주)코리아실크로드,2510-0417-0,N70/210 ROBIC TWILL(KS-035E RB),PFG,RAPID 4호,931,45,931,1,90,0.3,27,1,221,931,170,47,50,755,0,0
2025-10-28,(주)텍스컴,2510-0254-0,N/NC60 PL 2WAY,CM-FC,RAPID 3호,1020,48,1020,0.95,90,7.9,27,1.11,358,1020,180,52,55,635,0,0
2025-10-28,(주)티비아이엔씨,2510-0370-0,N/C50FD PLAIN,D/GREY,RAPID 18호,901,55,901,1.6,51,1.3,40,0.25,448,901,160,59.5,45,738,42,5.4
2025-10-28,민텍스,2510-0336-0,N/NC80FD 1W (M-958),D/BEIGE,RAPID 3호,1379,55,1379,0.95,90,0.3,30,1.04,380,1379,195,54,40,1217,29,2.3
2025-10-28,엠디글로벌(주),2509-0442-0,N20FD PL 2W 대(693-60,D/GY,RAPID 12호,550,57,550,0.9,90,11.5,30,1.11,99,550,195,57,35,240,0,0
2025-10-29,(주)코리아실크로드,2510-0418-0,N70/210 ROBIC TWILL(KS-035E RB),PFG,RAPID 4호,835,45,835,1,73,22.2,45,0.13,237,835,170,47,50,662,20,2.9
2025-10-29,(주)코리아실크로드,2510-0419-0,N70/210 ROBIC TWILL(KS-035E RB),PFG,RAPID 4호,847,45,847,1,75,20.9,45,0.13,259,847,170,47,50,673,13,1.9
2025-10-29,(주)한강티앤씨,2510-0354-0,N140 OTTOMAN 2W(HA-3285),BLACK,RAPID 12호,131,58,131,0.61,90,0.1,30,1.69,94,131,195,58,35,65,0,0
